timestamp,portfolio_value,funding_pnl,trading_pnl_realized,trading_pnl_unrealized,trading_pnl_total,trading_costs,period_return,cumulative_return,num_active_positions,daily_return,realized_vol,vol_scalar,leverage,nominal_exposure,base_allocation_per_symbol,scaled_allocation_per_symbol,cum_funding_pnl,cum_trading_pnl,cum_trading_costs,peak,drawdown
2025-01-01 00:00:00+00:00,999.3311580000001,0.23115800000000003,0.0,0.0,0.0,-0.8999999999999999,-0.0006688419999999269,-0.0006688419999999473,5.0,0.0,0.1,1.0,2.001338579298055,2000.0,200.0,200.0,0.23115800000000003,0.0,-0.8999999999999999,999.3311580000001,0.0
2025-01-01 01:00:00+00:00,994.7546947125909,0.0,0.0,-4.5764632874092035,-4.5764632874092035,0.0,-0.0045795262669166,-0.005245305287409074,5.0,0.0,0.1,1.0,2.0105459271824286,2000.0,200.0,200.0,0.23115800000000003,-4.5764632874092035,-0.8999999999999999,999.3311580000001,-0.0045795262669165995
2025-01-01 02:00:00+00:00,990.8320300339323,0.0,0.0,-8.499127966067793,-8.499127966067793,0.0,-0.003943348746689779,-0.009167969966067724,5.0,0.0,0.1,1.0,2.0185055987052696,2000.0,200.0,200.0,0.23115800000000003,-8.499127966067793,-0.8999999999999999,999.3311580000001,-0.008504816344441266
2025-01-01 03:00:00+00:00,986.8049102651328,0.0,0.0,-12.526247734867304,-12.526247734867304,0.0,-0.004064381899989256,-0.013195089734867271,5.0,0.0,0.1,1.0,2.0267430565000373,2000.0,200.0,200.0,0.23115800000000003,-12.526247734867304,-0.8999999999999999,999.3311580000001,-0.012534631422817397
2025-01-01 04:00:00+00:00,991.6474027313142,0.0,0.0,-7.6837552686859,-7.6837552686859,0.0,0.004907243990993404,-0.008352597268685868,5.0,0.0,0.1,1.0,2.0168459015688036,2000.0,200.0,200.0,0.23115800000000003,-7.6837552686859,-0.8999999999999999,999.3311580000001,-0.007688897926552891
2025-01-01 05:00:00+00:00,992.396511534907,0.0,0.0,-6.934646465093145,-6.934646465093145,0.0,0.0007554185101776856,-0.007603488465093067,5.0,0.0,0.1,1.0,2.015323488901292,2000.0,200.0,200.0,0.23115800000000003,-6.934646465093145,-0.8999999999999999,999.3311580000001,-0.0069392877521918745
2025-01-01 06:00:00+00:00,995.3868652797349,0.0,0.0,-3.94429272026511,-3.94429272026511,0.0,0.0030132650710379405,-0.004613134720265033,5.0,0.0,0.1,1.0,2.0092690287187356,2000.0,200.0,200.0,0.23115800000000003,-3.94429272026511,-0.8999999999999999,999.3311580000001,-0.0039469325945555465
2025-01-01 07:00:00+00:00,1004.0871887007926,0.0,0.0,4.7560307007925635,4.7560307007925635,0.0,0.008740645194883712,0.004087188700792499,5.0,0.0,0.1,1.0,1.9918588968233306,2000.0,200.0,200.0,0.23115800000000003,4.7560307007925635,-0.8999999999999999,1004.0871887007926,0.0
2025-01-01 08:00:00+00:00,1004.5210102851681,0.13856200000000002,0.0,5.051290285168038,5.051290285168038,0.0,0.0004320556912362772,0.004521010285168048,5.0,0.0,0.1,1.0,1.9909986745147625,2000.0,200.0,200.0,0.36972000000000005,5.051290285168038,-0.8999999999999999,1004.5210102851681,0.0
2025-01-01 09:00:00+00:00,1018.0567914600831,0.0,0.0,18.58707146008307,18.58707146008307,0.0,0.013474861188888854,0.0180567914600831,5.0,0.0,0.1,1.0,1.9645269466073965,2000.0,200.0,200.0,0.36972000000000005,18.58707146008307,-0.8999999999999999,1018.0567914600831,0.0
2025-01-01 10:00:00+00:00,1009.1521453822522,0.0,0.0,9.682425382252122,9.682425382252122,0.0,-0.008746708584950302,0.009152145382252286,5.0,0.0,0.1,1.0,1.9818617134707959,2000.0,200.0,200.0,0.36972000000000005,9.682425382252122,-0.8999999999999999,1018.0567914600831,-0.00874670858495031
2025-01-01 11:00:00+00:00,1005.777797016546,0.0,0.0,6.308077016545923,6.308077016545923,0.0,-0.003343745916952967,0.005777797016546016,5.0,0.0,0.1,1.0,1.9885107882999908,2000.0,200.0,200.0,0.36972000000000005,6.308077016545923,-0.8999999999999999,1018.0567914600831,-0.01206120773078562
2025-01-01 12:00:00+00:00,1003.4346098541248,0.0,0.0,3.964889854124693,3.964889854124693,0.0,-0.002329726475740257,0.0034346098541246928,5.0,0.0,0.1,1.0,1.9931542926257564,2000.0,200.0,200.0,0.36972000000000005,3.964889854124693,-0.8999999999999999,1018.0567914600831,-0.01436283489154605
2025-01-01 13:00:00+00:00,1016.9915878728932,0.0,0.0,17.5218678728931,17.5218678728931,0.0,0.013510574466570668,0.016991587872893232,5.0,0.0,0.1,1.0,1.9665846048767577,2000.0,200.0,200.0,0.36972000000000005,17.5218678728931,-0.8999999999999999,1018.0567914600831,-0.0010463105753287087
2025-01-01 14:00:00+00:00,1009.3353778108653,0.0,0.0,9.865657810865233,9.865657810865233,0.0,-0.007528292419843319,0.009335377810865353,5.0,0.0,0.1,1.0,1.981501930842625,2000.0,200.0,200.0,0.36972000000000005,9.865657810865233,-0.8999999999999999,1018.0567914600831,-0.008566726063198924
2025-01-01 15:00:00+00:00,1016.0483189828449,0.0,0.0,16.578598982844873,16.578598982844873,0.0,0.00665085294695511,0.016048318982844867,5.0,0.0,0.1,1.0,1.968410323243464,2000.0,200.0,200.0,0.36972000000000005,16.578598982844873,-0.8999999999999999,1018.0567914600831,-0.0019728491515269056
2025-01-01 16:00:00+00:00,1026.3108944368628,0.153618,0.0,26.687556436863012,26.687556436863012,0.0,0.010100479733377021,0.026310894436862853,5.0,0.0,0.1,1.0,1.9487272432174667,2000.0,200.0,200.0,0.5233380000000001,26.687556436863012,-0.8999999999999999,1026.3108944368628,0.0
2025-01-01 17:00:00+00:00,1018.0224924497011,0.0,0.0,18.399154449701133,18.399154449701133,0.0,-0.00807591737755986,0.018022492449701,5.0,0.0,0.1,1.0,1.9645931350567059,2000.0,200.0,200.0,0.5233380000000001,18.399154449701133,-0.8999999999999999,1026.3108944368628,-0.008075917377559902
2025-01-01 18:00:00+00:00,1012.1447115877119,0.0,0.0,12.521373587711839,12.521373587711839,0.0,-0.005773723965415867,0.012144711587711798,5.0,0.0,0.1,1.0,1.976002025305925,2000.0,200.0,200.0,0.5233380000000001,12.521373587711839,-0.8999999999999999,1026.3108944368628,-0.013803013225270208
2025-01-01 19:00:00+00:00,996.7341605700925,0.0,0.0,-2.8891774299074675,-2.8891774299074675,0.0,-0.01522564001094806,-0.0032658394299074356,5.0,0.0,0.1,1.0,2.006553080167413,2000.0,200.0,200.0,0.5233380000000001,-2.8891774299074675,-0.8999999999999999,1026.3108944368628,-0.028818493525783955
2025-01-01 20:00:00+00:00,991.9643561644094,0.0,0.0,-7.658981835590582,-7.658981835590582,0.0,-0.004785432861009742,-0.008035643835590522,5.0,0.0,0.1,1.0,2.0162014769697203,2000.0,200.0,200.0,0.5233380000000001,-7.658981835590582,-0.8999999999999999,1026.3108944368628,-0.033466017420870624
2025-01-01 21:00:00+00:00,997.8732050038465,0.0,0.0,-1.7501329961535734,-1.7501329961535734,0.0,0.005956714878631919,-0.002126794996153536,5.0,0.0,0.1,1.0,2.004262655787306,2000.0,200.0,200.0,0.5233380000000001,-1.7501329961535734,-0.8999999999999999,1026.3108944368628,-0.027708650066138183
2025-01-01 22:00:00+00:00,995.4311624714651,0.0,0.0,-4.192175528534889,-4.192175528534889,0.0,-0.002447247325748081,-0.004568837528534875,5.0,0.0,0.1,1.0,2.009179615227619,2000.0,200.0,200.0,0.5233380000000001,-4.192175528534889,-0.8999999999999999,1026.3108944368628,-0.030088087472111866
2025-01-01 23:00:00+00:00,991.6070191935787,0.0,0.0,-8.016318806421323,-8.016318806421323,0.0,-0.003841695359819486,-0.008392980806421257,5.0,0.0,0.1,1.0,2.016928038313498,2000.0,200.0,200.0,0.5233380000000001,-8.016318806421323,-0.8999999999999999,1026.3108944368628,-0.033814193565903934
2025-01-02 00:00:00+00:00,984.053425135367,0.26113604941307456,0.0,-15.831048914046129,-15.831048914046129,0.0,-0.007617527823022718,-0.015946574864633023,5.0,-0.007729308492572154,1.852649010037799,0.9448579088382296,1.920338641590022,1889.7158176764592,200.0,188.97158176764592,0.7844740494130746,-15.831048914046129,-0.8999999999999999,1026.3108944368628,-0.04117414082862532
2025-01-02 01:00:00+00:00,979.504112270171,0.0,0.0,-20.380361779242122,-20.380361779242122,0.0,-0.004623034429833028,-0.02049588772982891,5.0,-0.007729308492572154,1.852649010037799,0.9448579088382296,1.9292576662049068,1889.7158176764592,200.0,188.97158176764592,0.7844740494130746,-20.380361779242122,-0.8999999999999999,1026.3108944368628,-0.04560682578778883
2025-01-02 02:00:00+00:00,974.7280959822183,0.0,0.0,-25.1563780671949,-25.1563780671949,0.0,-0.004875953278933642,-0.025271904017781677,5.0,-0.007729308492572154,1.852649010037799,0.9448579088382296,1.9387107291415686,1889.7158176764592,200.0,188.97158176764592,0.7844740494130746,-25.1563780671949,-0.8999999999999999,1026.3108944368628,-0.05026040231498077
2025-01-02 03:00:00+00:00,976.6205169083901,0.0,0.0,-23.26395714102309,-23.26395714102309,0.0,0.0019414859733419831,-0.023379483091609976,5.0,-0.007729308492572154,1.852649010037799,0.9448579088382296,1.9349540430080072,1889.7158176764592,200.0,188.97158176764592,0.7844740494130746,-23.26395714102309,-0.8999999999999999,1026.3108944368628,-0.048416496207747885
2025-01-02 04:00:00+00:00,967.0702412869313,0.0,0.0,-32.814232762481915,-32.814232762481915,0.0,-0.009778901278555296,-0.03292975871306869,5.0,-0.007729308492572154,1.852649010037799,0.9448579088382296,1.9540626285446596,1889.7158176764592,200.0,188.97158176764592,0.7844740494130746,-32.814232762481915,-0.8999999999999999,1026.3108944368628,-0.057721937349634087
2025-01-02 05:00:00+00:00,961.0553714866135,0.0,0.0,-38.82910256279963,-38.82910256279963,0.0,-0.00621968244241855,-0.03894462851338654,5.0,-0.007729308492572154,1.852649010037799,0.9448579088382296,1.9662923425039938,1889.7158176764592,200.0,188.97158176764592,0.7844740494130746,-38.82910256279963,-0.8999999999999999,1026.3108944368628,-0.06358260767177673
2025-01-02 06:00:00+00:00,951.5081074785573,0.0,0.0,-48.37636657085581,-48.37636657085581,0.0,-0.009934145618777257,-0.0484918925214427,5.0,-0.007729308492572154,1.852649010037799,0.9448579088382296,1.9860217719889945,1889.7158176764592,200.0,188.97158176764592,0.7844740494130746,-48.37636657085581,-0.8999999999999999,1026.3108944368628,-0.072885114407121
2025-01-02 07:00:00+00:00,952.6547996185885,0.0,0.0,-47.22967443082462,-47.22967443082462,0.0,0.0012051312343199783,-0.047345200381411434,5.0,-0.007729308492572154,1.852649010037799,0.9448579088382296,1.983631236029083,1889.7158176764592,200.0,188.97158176764592,0.7844740494130746,-47.22967443082462,-0.8999999999999999,1026.3108944368628,-0.07176781930068996
2025-01-02 08:00:00+00:00,952.3384890205524,0.418891415588523,0.0,-47.96487644444922,-47.96487644444922,0.0,-0.00033203065597608994,-0.0476615109794476,5.0,-0.007729308492572154,1.852649010037799,0.9448579088382296,1.9842900811663795,1889.7158176764592,200.0,188.97158176764592,1.2033654650015977,-47.96487644444922,-0.8999999999999999,1026.3108944368628,-0.07207602084054567
2025-01-02 09:00:00+00:00,951.051128114018,0.0,0.0,-49.25223735098367,-49.25223735098367,0.0,-0.0013517892234498063,-0.04894887188598207,5.0,-0.007729308492572154,1.852649010037799,0.9448579088382296,1.9869760539834072,1889.7158176764592,200.0,188.97158176764592,1.2033654650015977,-49.25223735098367,-0.8999999999999999,1026.3108944368628,-0.07333037847575406
2025-01-02 10:00:00+00:00,959.0135163827066,0.0,0.0,-41.28984908229506,-41.28984908229506,0.0,0.008372197911671098,-0.0409864836172934,5.0,-0.007729308492572154,1.852649010037799,0.9448579088382296,1.9704788153604542,1889.7158176764592,200.0,188.97158176764592,1.2033654650015977,-41.28984908229506,-0.8999999999999999,1026.3108944368628,-0.06557211700561971
2025-01-02 11:00:00+00:00,963.1890887887838,0.0,0.0,-37.11427667621784,-37.11427667621784,0.0,0.0043540287334291605,-0.03681091121121616,5.0,-0.007729308492572154,1.852649010037799,0.9448579088382296,1.9619364875206264,1889.7158176764592,200.0,188.97158176764592,1.2033654650015977,-37.11427667621784,-0.8999999999999999,1026.3108944368628,-0.061503591153744826
2025-01-02 12:00:00+00:00,963.8242707959932,0.0,0.0,-36.47909466900841,-36.47909466900841,0.0,0.0006594572287028644,-0.0361757292040068,5.0,-0.007729308492572154,1.852649010037799,0.9448579088382296,1.960643526973854,1889.7158176764592,200.0,188.97158176764592,1.2033654650015977,-36.47909466900841,-0.8999999999999999,1026.3108944368628,-0.06088469291281954
