date,mean_rate,normalized_mean_rate,symbol_count,rolling_avg,rolling_std,rolling_min,rolling_max,future_avg,future_std,future_min,future_max
2024-06-09 00:00:00+0000,8.070574394463668e-05,0.00033023273356401386,289,0.000529020076311367,0.00015510898275482142,0.0003261433910034602,0.0007108435888501742,0.00021397073167620838,0.00010504148050753385,7.239068259385666e-05,0.000370793044982699
2024-06-16 00:00:00+0000,4.688989192263937e-05,0.00016961573378839593,293,0.00021397073167620835,0.00010504148050755575,7.239068259385666e-05,0.000370793044982699,-2.080012034552101e-05,0.0001334880557963677,-0.00020500395904436857,0.00019061461016949154
2024-06-23 00:00:00+0000,4.5070847457627125e-05,0.00019061461016949154,295,-2.0800120345521025e-05,0.00013348805579638592,-0.00020500395904436857,0.00019061461016949154,0.0001266430744448499,9.743491538460762e-05,8.77107744107747e-06,0.00024710728813559323
2024-06-30 00:00:00+0000,7.087962962962968e-06,8.77107744107747e-06,297,0.0001266430744448499,9.743491538463169e-05,8.77107744107747e-06,0.00024710728813559323,8.523465551972267e-05,0.0001135343411823897,-7.039654362416105e-05,0.00022883478114478115
2024-07-07 00:00:00+0000,6.374116331096199e-06,-5.210620805369124e-05,298,8.523465551972267e-05,0.00011353434118241056,-7.039654362416105e-05,0.00022883478114478115,-5.930468323622684e-05,0.00016220013265357713,-0.0003560444816053511,0.00011998808724832218
2024-07-14 00:00:00+0000,-4.01061259754738e-05,-0.0003560444816053511,299,-5.9304683236226825e-05,0.00016220013265359225,-0.0003560444816053511,0.00011998808724832218,-1.2607443332221179e-05,0.000258405772771628,-0.0005525978405315613,0.00019320904290429046
2024-07-21 00:00:00+0000,5.629586358635864e-05,0.00011276244224422447,303,-1.2607443332221167e-05,0.00025840577277163733,-0.0005525978405315613,0.00019320904290429046,0.00011867914553698651,0.00015868319607525552,-0.00020394255737704914,0.0002803127597402598
2024-07-28 00:00:00+0000,4.710167748917749e-05,0.00023355860389610394,308,0.00011867914553698648,0.00015868319607527026,-0.00020394255737704914,0.0002803127597402598,6.553237930123511e-05,0.00019438351573433592,-0.00023869679611650483,0.00024133420711974112
2024-08-04 00:00:00+0000,-5.137295577130528e-05,-0.00023869679611650483,309,6.553237930123507e-05,0.0001943835157343481,-0.00023869679611650483,0.00024133420711974112,-3.926633773283816e-05,0.00014682543261056963,-0.0002293356957928802,0.00012528703225806454
2024-08-11 00:00:00+0000,-1.0421322580645158e-05,-5.8804e-05,310,-3.92663377328382e-05,0.00014682543261058617,-0.0002293356957928802,0.00012528703225806454,-0.00018603045265013998,0.00015268718687755608,-0.000341980578778135,1.1809258064516159e-05
2024-08-18 00:00:00+0000,-2.4123890675241158e-05,-0.00017424353697749196,311,-0.00018603045265014,0.0001526871868775725,-0.000341980578778135,1.1809258064516159e-05,5.7326856721788414e-05,0.00017526401782225483,-0.0001846917628205128,0.00027656544871794875
2024-08-25 00:00:00+0000,5.919369658119658e-05,0.00025267516025641025,312,5.73268567217884e-05,0.00017526401782226844,-0.0001846917628205128,0.00027656544871794875,1.3090756199719823e-05,0.0001230374675765183,-0.0001665093015873016,0.00020031742038216561
2024-09-01 00:00:00+0000,-1.1881291005291003e-05,-1.7327682539682513e-05,315,1.3090756199719811e-05,0.0001230374675765379,-0.0001665093015873016,0.00020031742038216561,9.189484187179423e-07,0.00012558562304234525,-0.00021490569620253162,0.000121258275862069
2024-09-08 00:00:00+0000,1.9403275862068967e-05,0.00010555410658307213,319,9.189484187179383e-07,0.00012558562304236447,-0.00021490569620253162,0.000121258275862069,0.00017109466413115705,2.8621971701054197e-05,0.0001315299690402477,0.00022793656250000004
2024-09-15 00:00:00+0000,2.999794117647059e-05,0.0001315299690402477,323,0.00017109466413115705,2.8621971701135356e-05,0.0001315299690402477,0.00022793656250000004,0.00011304965343362846,0.00010596687764921671,-2.101948170731703e-05,0.000240903262195122
2024-09-22 00:00:00+0000,4.265039126016261e-05,0.0001497425304878049,328,0.00011304965343362844,0.00010596687764923892,-2.101948170731703e-05,0.000240903262195122,0.00033767006980911545,4.430347973118619e-05,0.00026401638297872344,0.0003937599698795181
2024-09-29 00:00:00+0000,7.421100401606425e-05,0.0003045661445783133,332,0.00033767006980911545,4.4303479731236546e-05,0.00026401638297872344,0.0003937599698795181,0.0001518780195365684,9.96836852957182e-05,5.9397731343283616e-05,0.000285753383233533
2024-10-06 00:00:00+0000,7.333467261904767e-06,6.003693452380955e-05,336,0.0001518780195365684,9.968368529574162e-05,5.9397731343283616e-05,0.000285753383233533,0.0002008926332231148,5.712286934324426e-05,0.00013397041297935104,0.00028334708823529416
2024-10-13 00:00:00+0000,5.385979901960784e-05,0.0002616470294117647,340,0.0002008926332231148,5.712286934328471e-05,0.00013397041297935104,0.00028334708823529416,0.00024199673926145215,8.140248568292582e-05,0.00018025101449275366,0.00038248483870967744
2024-10-20 00:00:00+0000,3.37786811594203e-05,0.00018869637681159424,345,0.00024199673926145212,8.140248568295396e-05,0.00018025101449275366,0.00038248483870967744,0.00019827866061293358,0.00010848076763084643,2.0557936962750736e-05,0.0003047591907514451
