timestamp,portfolio_value,funding_pnl,trading_pnl,trading_costs,period_return,cumulative_return,cum_funding_pnl,cum_trading_costs,cum_trading_pnl,total_pnl,peak,drawdown
2023-01-01 20:00:00+00:00,999.70766,0.0,0.0,0.0,0.0,-0.000292339999999891,-0.29234000000000004,0.0,0.0,-0.29234000000000004,999.70766,0.0
2023-01-01 21:00:00+00:00,999.70766,0.0,0.0,0.0,0.0,-0.000292339999999891,-0.29234000000000004,0.0,0.0,-0.29234000000000004,999.70766,0.0
2023-01-01 22:00:00+00:00,999.70766,0.0,0.0,0.0,0.0,-0.000292339999999891,-0.29234000000000004,0.0,0.0,-0.29234000000000004,999.70766,0.0
2023-01-01 23:00:00+00:00,999.70766,0.0,0.0,0.0,0.0,-0.000292339999999891,-0.29234000000000004,0.0,0.0,-0.29234000000000004,999.70766,0.0
2023-01-02 00:00:00+00:00,1000.098875,0.39121500000000003,0.0,0.0,0.00039132940123720594,9.88750000001648e-05,0.09887499999999999,0.0,0.0,0.09887499999999999,1000.098875,0.0
2023-01-02 01:00:00+00:00,1000.098875,0.0,0.0,0.0,0.0,9.88750000001648e-05,0.09887499999999999,0.0,0.0,0.09887499999999999,1000.098875,0.0
2023-01-02 02:00:00+00:00,1000.098875,0.0,0.0,0.0,0.0,9.88750000001648e-05,0.09887499999999999,0.0,0.0,0.09887499999999999,1000.098875,0.0
2023-01-02 03:00:00+00:00,1000.098875,0.0,0.0,0.0,0.0,9.88750000001648e-05,0.09887499999999999,0.0,0.0,0.09887499999999999,1000.098875,0.0
2023-01-02 04:00:00+00:00,1000.098875,0.0,0.0,0.0,0.0,9.88750000001648e-05,0.09887499999999999,0.0,0.0,0.09887499999999999,1000.098875,0.0
2023-01-02 05:00:00+00:00,1000.098875,0.0,0.0,0.0,0.0,9.88750000001648e-05,0.09887499999999999,0.0,0.0,0.09887499999999999,1000.098875,0.0
2023-01-02 06:00:00+00:00,1000.098875,0.0,0.0,0.0,0.0,9.88750000001648e-05,0.09887499999999999,0.0,0.0,0.09887499999999999,1000.098875,0.0
2023-01-02 07:00:00+00:00,1000.098875,0.0,0.0,0.0,0.0,9.88750000001648e-05,0.09887499999999999,0.0,0.0,0.09887499999999999,1000.098875,0.0
2023-01-02 08:00:00+00:00,1000.5112375,0.41236249999999997,0.0,0.0,0.0004123217316887029,0.0005112375000000391,0.5112375,0.0,0.0,0.5112375,1000.5112375,0.0
2023-01-02 09:00:00+00:00,1000.5112375,0.0,0.0,0.0,0.0,0.0005112375000000391,0.5112375,0.0,0.0,0.5112375,1000.5112375,0.0
2023-01-02 10:00:00+00:00,1000.5112375,0.0,0.0,0.0,0.0,0.0005112375000000391,0.5112375,0.0,0.0,0.5112375,1000.5112375,0.0
2023-01-02 11:00:00+00:00,1000.5112375,0.0,0.0,0.0,0.0,0.0005112375000000391,0.5112375,0.0,0.0,0.5112375,1000.5112375,0.0
2023-01-02 12:00:00+00:00,1000.5112375,0.0,0.0,0.0,0.0,0.0005112375000000391,0.5112375,0.0,0.0,0.5112375,1000.5112375,0.0
2023-01-02 13:00:00+00:00,1000.5112375,0.0,0.0,0.0,0.0,0.0005112375000000391,0.5112375,0.0,0.0,0.5112375,1000.5112375,0.0
2023-01-02 14:00:00+00:00,1000.5112375,0.0,0.0,0.0,0.0,0.0005112375000000391,0.5112375,0.0,0.0,0.5112375,1000.5112375,0.0
2023-01-02 15:00:00+00:00,1000.5112375,0.0,0.0,0.0,0.0,0.0005112375000000391,0.5112375,0.0,0.0,0.5112375,1000.5112375,0.0
2023-01-02 16:00:00+00:00,1001.0585075,0.54727,0.0,0.0,0.0005469903580168634,0.0010585075000000277,1.0585075000000002,0.0,0.0,1.0585075000000002,1001.0585075,0.0
2023-01-02 17:00:00+00:00,1001.0585075,0.0,0.0,0.0,0.0,0.0010585075000000277,1.0585075000000002,0.0,0.0,1.0585075000000002,1001.0585075,0.0
2023-01-02 18:00:00+00:00,1001.0585075,0.0,0.0,0.0,0.0,0.0010585075000000277,1.0585075000000002,0.0,0.0,1.0585075000000002,1001.0585075,0.0
2023-01-02 19:00:00+00:00,1001.0585075,0.0,0.0,0.0,0.0,0.0010585075000000277,1.0585075000000002,0.0,0.0,1.0585075000000002,1001.0585075,0.0
2023-01-02 20:00:00+00:00,1001.0585075,0.0,0.0,0.0,0.0,0.0010585075000000277,1.0585075000000002,0.0,0.0,1.0585075000000002,1001.0585075,0.0
2023-01-02 21:00:00+00:00,1001.0585075,0.0,0.0,0.0,0.0,0.0010585075000000277,1.0585075000000002,0.0,0.0,1.0585075000000002,1001.0585075,0.0
2023-01-02 22:00:00+00:00,1001.0585075,0.0,0.0,0.0,0.0,0.0010585075000000277,1.0585075000000002,0.0,0.0,1.0585075000000002,1001.0585075,0.0
2023-01-02 23:00:00+00:00,1001.0585075,0.0,0.0,0.0,0.0,0.0010585075000000277,1.0585075000000002,0.0,0.0,1.0585075000000002,1001.0585075,0.0
2023-01-03 00:00:00+00:00,1002.3166175,1.25811,0.0,0.0,0.0012567796892730687,0.0023166175000000067,2.3166175000000004,0.0,0.0,2.3166175000000004,1002.3166175,0.0
2023-01-03 01:00:00+00:00,1002.3166175,0.0,0.0,0.0,0.0,0.0023166175000000067,2.3166175000000004,0.0,0.0,2.3166175000000004,1002.3166175,0.0
2023-01-03 02:00:00+00:00,1002.3166175,0.0,0.0,0.0,0.0,0.0023166175000000067,2.3166175000000004,0.0,0.0,2.3166175000000004,1002.3166175,0.0
2023-01-03 03:00:00+00:00,1002.3166175,0.0,0.0,0.0,0.0,0.0023166175000000067,2.3166175000000004,0.0,0.0,2.3166175000000004,1002.3166175,0.0
2023-01-03 04:00:00+00:00,1002.3166175,0.0,0.0,0.0,0.0,0.0023166175000000067,2.3166175000000004,0.0,0.0,2.3166175000000004,1002.3166175,0.0
2023-01-03 05:00:00+00:00,1002.3166175,0.0,0.0,0.0,0.0,0.0023166175000000067,2.3166175000000004,0.0,0.0,2.3166175000000004,1002.3166175,0.0
2023-01-03 06:00:00+00:00,1002.3166175,0.0,0.0,0.0,0.0,0.0023166175000000067,2.3166175000000004,0.0,0.0,2.3166175000000004,1002.3166175,0.0
2023-01-03 07:00:00+00:00,1002.3166175,0.0,0.0,0.0,0.0,0.0023166175000000067,2.3166175000000004,0.0,0.0,2.3166175000000004,1002.3166175,0.0
2023-01-03 08:00:00+00:00,1002.98262,0.6660024999999999,0.0,0.0,0.0006644631929391132,0.002982620000000047,2.9826200000000003,0.0,0.0,2.9826200000000003,1002.98262,0.0
2023-01-03 09:00:00+00:00,1002.98262,0.0,0.0,0.0,0.0,0.002982620000000047,2.9826200000000003,0.0,0.0,2.9826200000000003,1002.98262,0.0
2023-01-03 10:00:00+00:00,1002.98262,0.0,0.0,0.0,0.0,0.002982620000000047,2.9826200000000003,0.0,0.0,2.9826200000000003,1002.98262,0.0
2023-01-03 11:00:00+00:00,1002.98262,0.0,0.0,0.0,0.0,0.002982620000000047,2.9826200000000003,0.0,0.0,2.9826200000000003,1002.98262,0.0
2023-01-03 12:00:00+00:00,1002.98262,0.0,0.0,0.0,0.0,0.002982620000000047,2.9826200000000003,0.0,0.0,2.9826200000000003,1002.98262,0.0
2023-01-03 13:00:00+00:00,1002.98262,0.0,0.0,0.0,0.0,0.002982620000000047,2.9826200000000003,0.0,0.0,2.9826200000000003,1002.98262,0.0
2023-01-03 14:00:00+00:00,1002.98262,0.0,0.0,0.0,0.0,0.002982620000000047,2.9826200000000003,0.0,0.0,2.9826200000000003,1002.98262,0.0
2023-01-03 15:00:00+00:00,1002.98262,0.0,0.0,0.0,0.0,0.002982620000000047,2.9826200000000003,0.0,0.0,2.9826200000000003,1002.98262,0.0
2023-01-03 16:00:00+00:00,1003.8251475,0.8425275,0.0,0.0,0.0008400220334825459,0.003825147500000181,3.8251475000000004,0.0,0.0,3.8251475000000004,1003.8251475,0.0
2023-01-03 17:00:00+00:00,1003.8251475,0.0,0.0,0.0,0.0,0.003825147500000181,3.8251475000000004,0.0,0.0,3.8251475000000004,1003.8251475,0.0
2023-01-03 18:00:00+00:00,1003.8251475,0.0,0.0,0.0,0.0,0.003825147500000181,3.8251475000000004,0.0,0.0,3.8251475000000004,1003.8251475,0.0
2023-01-03 19:00:00+00:00,1003.8251475,0.0,0.0,0.0,0.0,0.003825147500000181,3.8251475000000004,0.0,0.0,3.8251475000000004,1003.8251475,0.0
2023-01-03 20:00:00+00:00,1003.8251475,0.0,0.0,0.0,0.0,0.003825147500000181,3.8251475000000004,0.0,0.0,3.8251475000000004,1003.8251475,0.0
2023-01-03 21:00:00+00:00,1003.8251475,0.0,0.0,0.0,0.0,0.003825147500000181,3.8251475000000004,0.0,0.0,3.8251475000000004,1003.8251475,0.0
2023-01-03 22:00:00+00:00,1003.8251475,0.0,0.0,0.0,0.0,0.003825147500000181,3.8251475000000004,0.0,0.0,3.8251475000000004,1003.8251475,0.0
2023-01-03 23:00:00+00:00,1003.8251475,0.0,0.0,0.0,0.0,0.003825147500000181,3.8251475000000004,0.0,0.0,3.8251475000000004,1003.8251475,0.0
2023-01-04 00:00:00+00:00,1004.234735,0.4095875,0.0,0.0,0.0004080267375450308,0.004234735000000267,4.234735000000001,0.0,0.0,4.234735000000001,1004.234735,0.0
2023-01-04 01:00:00+00:00,1004.234735,0.0,0.0,0.0,0.0,0.004234735000000267,4.234735000000001,0.0,0.0,4.234735000000001,1004.234735,0.0
2023-01-04 02:00:00+00:00,1004.234735,0.0,0.0,0.0,0.0,0.004234735000000267,4.234735000000001,0.0,0.0,4.234735000000001,1004.234735,0.0
2023-01-04 03:00:00+00:00,1004.234735,0.0,0.0,0.0,0.0,0.004234735000000267,4.234735000000001,0.0,0.0,4.234735000000001,1004.234735,0.0
2023-01-04 04:00:00+00:00,1004.234735,0.0,0.0,0.0,0.0,0.004234735000000267,4.234735000000001,0.0,0.0,4.234735000000001,1004.234735,0.0
2023-01-04 05:00:00+00:00,1004.234735,0.0,0.0,0.0,0.0,0.004234735000000267,4.234735000000001,0.0,0.0,4.234735000000001,1004.234735,0.0
2023-01-04 06:00:00+00:00,1004.234735,0.0,0.0,0.0,0.0,0.004234735000000267,4.234735000000001,0.0,0.0,4.234735000000001,1004.234735,0.0
2023-01-04 07:00:00+00:00,1004.234735,0.0,0.0,0.0,0.0,0.004234735000000267,4.234735000000001,0.0,0.0,4.234735000000001,1004.234735,0.0
2023-01-04 08:00:00+00:00,1004.8449925,0.6102575,0.0,0.0,0.0006076841187931947,0.004844992500000256,4.844992500000001,0.0,0.0,4.844992500000001,1004.8449925,0.0
2023-01-04 09:00:00+00:00,1004.8449925,0.0,0.0,0.0,0.0,0.004844992500000256,4.844992500000001,0.0,0.0,4.844992500000001,1004.8449925,0.0
2023-01-04 10:00:00+00:00,1004.8449925,0.0,0.0,0.0,0.0,0.004844992500000256,4.844992500000001,0.0,0.0,4.844992500000001,1004.8449925,0.0
2023-01-04 11:00:00+00:00,1004.8449925,0.0,0.0,0.0,0.0,0.004844992500000256,4.844992500000001,0.0,0.0,4.844992500000001,1004.8449925,0.0
2023-01-04 12:00:00+00:00,1004.8449925,0.0,0.0,0.0,0.0,0.004844992500000256,4.844992500000001,0.0,0.0,4.844992500000001,1004.8449925,0.0
2023-01-04 13:00:00+00:00,1004.8449925,0.0,0.0,0.0,0.0,0.004844992500000256,4.844992500000001,0.0,0.0,4.844992500000001,1004.8449925,0.0
2023-01-04 14:00:00+00:00,1004.8449925,0.0,0.0,0.0,0.0,0.004844992500000256,4.844992500000001,0.0,0.0,4.844992500000001,1004.8449925,0.0
2023-01-04 15:00:00+00:00,1004.8449925,0.0,0.0,0.0,0.0,0.004844992500000256,4.844992500000001,0.0,0.0,4.844992500000001,1004.8449925,0.0
2023-01-04 16:00:00+00:00,1005.29749,0.4524975,0.0,0.0,0.0004503157236961375,0.005297490000000238,5.297490000000001,0.0,0.0,5.297490000000001,1005.29749,0.0
2023-01-04 17:00:00+00:00,1005.29749,0.0,0.0,0.0,0.0,0.005297490000000238,5.297490000000001,0.0,0.0,5.297490000000001,1005.29749,0.0
2023-01-04 18:00:00+00:00,1005.29749,0.0,0.0,0.0,0.0,0.005297490000000238,5.297490000000001,0.0,0.0,5.297490000000001,1005.29749,0.0
2023-01-04 19:00:00+00:00,1005.29749,0.0,0.0,0.0,0.0,0.005297490000000238,5.297490000000001,0.0,0.0,5.297490000000001,1005.29749,0.0
2023-01-04 20:00:00+00:00,1005.29749,0.0,0.0,0.0,0.0,0.005297490000000238,5.297490000000001,0.0,0.0,5.297490000000001,1005.29749,0.0
2023-01-04 21:00:00+00:00,1005.29749,0.0,0.0,0.0,0.0,0.005297490000000238,5.297490000000001,0.0,0.0,5.297490000000001,1005.29749,0.0
2023-01-04 22:00:00+00:00,1005.29749,0.0,0.0,0.0,0.0,0.005297490000000238,5.297490000000001,0.0,0.0,5.297490000000001,1005.29749,0.0
2023-01-04 23:00:00+00:00,1005.29749,0.0,0.0,0.0,0.0,0.005297490000000238,5.297490000000001,0.0,0.0,5.297490000000001,1005.29749,0.0
2023-01-05 00:00:00+00:00,1005.719285,0.42179500000000003,0.0,0.0,0.0004195723198314738,0.005719285000000296,5.719285000000001,0.0,0.0,5.719285000000001,1005.719285,0.0
2023-01-05 01:00:00+00:00,1005.719285,0.0,0.0,0.0,0.0,0.005719285000000296,5.719285000000001,0.0,0.0,5.719285000000001,1005.719285,0.0
2023-01-05 02:00:00+00:00,1005.719285,0.0,0.0,0.0,0.0,0.005719285000000296,5.719285000000001,0.0,0.0,5.719285000000001,1005.719285,0.0
2023-01-05 03:00:00+00:00,1005.719285,0.0,0.0,0.0,0.0,0.005719285000000296,5.719285000000001,0.0,0.0,5.719285000000001,1005.719285,0.0
2023-01-05 04:00:00+00:00,1005.719285,0.0,0.0,0.0,0.0,0.005719285000000296,5.719285000000001,0.0,0.0,5.719285000000001,1005.719285,0.0
2023-01-05 05:00:00+00:00,1005.719285,0.0,0.0,0.0,0.0,0.005719285000000296,5.719285000000001,0.0,0.0,5.719285000000001,1005.719285,0.0
2023-01-05 06:00:00+00:00,1005.719285,0.0,0.0,0.0,0.0,0.005719285000000296,5.719285000000001,0.0,0.0,5.719285000000001,1005.719285,0.0
2023-01-05 07:00:00+00:00,1005.719285,0.0,0.0,0.0,0.0,0.005719285000000296,5.719285000000001,0.0,0.0,5.719285000000001,1005.719285,0.0
2023-01-05 08:00:00+00:00,1006.0314025,0.31211750000000005,0.0,0.0,0.000310342562437782,0.006031402500000338,6.031402500000001,0.0,0.0,6.031402500000001,1006.0314025,0.0
2023-01-05 09:00:00+00:00,1006.0314025,0.0,0.0,0.0,0.0,0.006031402500000338,6.031402500000001,0.0,0.0,6.031402500000001,1006.0314025,0.0
2023-01-05 10:00:00+00:00,1006.0314025,0.0,0.0,0.0,0.0,0.006031402500000338,6.031402500000001,0.0,0.0,6.031402500000001,1006.0314025,0.0
2023-01-05 11:00:00+00:00,1006.0314025,0.0,0.0,0.0,0.0,0.006031402500000338,6.031402500000001,0.0,0.0,6.031402500000001,1006.0314025,0.0
2023-01-05 12:00:00+00:00,1006.0314025,0.0,0.0,0.0,0.0,0.006031402500000338,6.031402500000001,0.0,0.0,6.031402500000001,1006.0314025,0.0
2023-01-05 13:00:00+00:00,1006.0314025,0.0,0.0,0.0,0.0,0.006031402500000338,6.031402500000001,0.0,0.0,6.031402500000001,1006.0314025,0.0
2023-01-05 14:00:00+00:00,1006.0314025,0.0,0.0,0.0,0.0,0.006031402500000338,6.031402500000001,0.0,0.0,6.031402500000001,1006.0314025,0.0
2023-01-05 15:00:00+00:00,1006.0314025,0.0,0.0,0.0,0.0,0.006031402500000338,6.031402500000001,0.0,0.0,6.031402500000001,1006.0314025,0.0
2023-01-05 16:00:00+00:00,1006.1463225,0.11492,0.0,0.0,0.00011423102669994023,0.006146322500000245,6.146322500000001,0.0,0.0,6.146322500000001,1006.1463225,0.0
2023-01-05 17:00:00+00:00,1006.1463225,0.0,0.0,0.0,0.0,0.006146322500000245,6.146322500000001,0.0,0.0,6.146322500000001,1006.1463225,0.0
2023-01-05 18:00:00+00:00,1006.1463225,0.0,0.0,0.0,0.0,0.006146322500000245,6.146322500000001,0.0,0.0,6.146322500000001,1006.1463225,0.0
2023-01-05 19:00:00+00:00,1006.1463225,0.0,0.0,0.0,0.0,0.006146322500000245,6.146322500000001,0.0,0.0,6.146322500000001,1006.1463225,0.0
2023-01-05 20:00:00+00:00,1006.1463225,0.0,0.0,0.0,0.0,0.006146322500000245,6.146322500000001,0.0,0.0,6.146322500000001,1006.1463225,0.0
2023-01-05 21:00:00+00:00,1006.1463225,0.0,0.0,0.0,0.0,0.006146322500000245,6.146322500000001,0.0,0.0,6.146322500000001,1006.1463225,0.0
2023-01-05 22:00:00+00:00,1006.1463225,0.0,0.0,0.0,0.0,0.006146322500000245,6.146322500000001,0.0,0.0,6.146322500000001,1006.1463225,0.0
2023-01-05 23:00:00+00:00,1006.1463225,0.0,0.0,0.0,0.0,0.006146322500000245,6.146322500000001,0.0,0.0,6.146322500000001,1006.1463225,0.0
2023-01-06 00:00:00+00:00,1006.460475,0.3141525,0.0,0.0,0.0003122334127498849,0.006460475000000132,6.460475000000001,0.0,0.0,6.460475000000001,1006.460475,0.0
2023-01-06 01:00:00+00:00,1006.460475,0.0,0.0,0.0,0.0,0.006460475000000132,6.460475000000001,0.0,0.0,6.460475000000001,1006.460475,0.0
2023-01-06 02:00:00+00:00,1006.460475,0.0,0.0,0.0,0.0,0.006460475000000132,6.460475000000001,0.0,0.0,6.460475000000001,1006.460475,0.0
2023-01-06 03:00:00+00:00,1006.460475,0.0,0.0,0.0,0.0,0.006460475000000132,6.460475000000001,0.0,0.0,6.460475000000001,1006.460475,0.0
2023-01-06 04:00:00+00:00,1006.460475,0.0,0.0,0.0,0.0,0.006460475000000132,6.460475000000001,0.0,0.0,6.460475000000001,1006.460475,0.0
2023-01-06 05:00:00+00:00,1006.460475,0.0,0.0,0.0,0.0,0.006460475000000132,6.460475000000001,0.0,0.0,6.460475000000001,1006.460475,0.0
2023-01-06 06:00:00+00:00,1006.460475,0.0,0.0,0.0,0.0,0.006460475000000132,6.460475000000001,0.0,0.0,6.460475000000001,1006.460475,0.0
2023-01-06 07:00:00+00:00,1006.460475,0.0,0.0,0.0,0.0,0.006460475000000132,6.460475000000001,0.0,0.0,6.460475000000001,1006.460475,0.0
2023-01-06 08:00:00+00:00,1006.9726049999999,0.5121300000000001,0.0,0.0,0.0005088426348784925,0.006972605000000298,6.972605000000001,0.0,0.0,6.972605000000001,1006.9726049999999,0.0
2023-01-06 09:00:00+00:00,1006.9726049999999,0.0,0.0,0.0,0.0,0.006972605000000298,6.972605000000001,0.0,0.0,6.972605000000001,1006.9726049999999,0.0
2023-01-06 10:00:00+00:00,1006.9726049999999,0.0,0.0,0.0,0.0,0.006972605000000298,6.972605000000001,0.0,0.0,6.972605000000001,1006.9726049999999,0.0
2023-01-06 11:00:00+00:00,1006.9726049999999,0.0,0.0,0.0,0.0,0.006972605000000298,6.972605000000001,0.0,0.0,6.972605000000001,1006.9726049999999,0.0
2023-01-06 12:00:00+00:00,1006.9726049999999,0.0,0.0,0.0,0.0,0.006972605000000298,6.972605000000001,0.0,0.0,6.972605000000001,1006.9726049999999,0.0
2023-01-06 13:00:00+00:00,1006.9726049999999,0.0,0.0,0.0,0.0,0.006972605000000298,6.972605000000001,0.0,0.0,6.972605000000001,1006.9726049999999,0.0
2023-01-06 14:00:00+00:00,1006.9726049999999,0.0,0.0,0.0,0.0,0.006972605000000298,6.972605000000001,0.0,0.0,6.972605000000001,1006.9726049999999,0.0
2023-01-06 15:00:00+00:00,1006.9726049999999,0.0,0.0,0.0,0.0,0.006972605000000298,6.972605000000001,0.0,0.0,6.972605000000001,1006.9726049999999,0.0
2023-01-06 16:00:00+00:00,1007.5852325,0.6126275000000001,0.0,0.0,0.0006083854684408863,0.007585232500000316,7.585232500000001,0.0,0.0,7.585232500000001,1007.5852325,0.0
2023-01-06 17:00:00+00:00,1007.5852325,0.0,0.0,0.0,0.0,0.007585232500000316,7.585232500000001,0.0,0.0,7.585232500000001,1007.5852325,0.0
2023-01-06 18:00:00+00:00,1007.5852325,0.0,0.0,0.0,0.0,0.007585232500000316,7.585232500000001,0.0,0.0,7.585232500000001,1007.5852325,0.0
2023-01-06 19:00:00+00:00,1007.5852325,0.0,0.0,0.0,0.0,0.007585232500000316,7.585232500000001,0.0,0.0,7.585232500000001,1007.5852325,0.0
2023-01-06 20:00:00+00:00,1007.5852325,0.0,0.0,0.0,0.0,0.007585232500000316,7.585232500000001,0.0,0.0,7.585232500000001,1007.5852325,0.0
2023-01-06 21:00:00+00:00,1007.5852325,0.0,0.0,0.0,0.0,0.007585232500000316,7.585232500000001,0.0,0.0,7.585232500000001,1007.5852325,0.0
2023-01-06 22:00:00+00:00,1007.5852325,0.0,0.0,0.0,0.0,0.007585232500000316,7.585232500000001,0.0,0.0,7.585232500000001,1007.5852325,0.0
2023-01-06 23:00:00+00:00,1007.5852325,0.0,0.0,0.0,0.0,0.007585232500000316,7.585232500000001,0.0,0.0,7.585232500000001,1007.5852325,0.0
2023-01-07 00:00:00+00:00,1007.8124574999999,0.22722499999999998,0.0,0.0,0.00022551442068685645,0.007812457500000258,7.812457500000001,0.0,0.0,7.812457500000001,1007.8124574999999,0.0
2023-01-07 01:00:00+00:00,1007.8124574999999,0.0,0.0,0.0,0.0,0.007812457500000258,7.812457500000001,0.0,0.0,7.812457500000001,1007.8124574999999,0.0
2023-01-07 02:00:00+00:00,1007.8124574999999,0.0,0.0,0.0,0.0,0.007812457500000258,7.812457500000001,0.0,0.0,7.812457500000001,1007.8124574999999,0.0
2023-01-07 03:00:00+00:00,1007.8124574999999,0.0,0.0,0.0,0.0,0.007812457500000258,7.812457500000001,0.0,0.0,7.812457500000001,1007.8124574999999,0.0
2023-01-07 04:00:00+00:00,1007.8124574999999,0.0,0.0,0.0,0.0,0.007812457500000258,7.812457500000001,0.0,0.0,7.812457500000001,1007.8124574999999,0.0
2023-01-07 05:00:00+00:00,1007.8124574999999,0.0,0.0,0.0,0.0,0.007812457500000258,7.812457500000001,0.0,0.0,7.812457500000001,1007.8124574999999,0.0
2023-01-07 06:00:00+00:00,1007.8124574999999,0.0,0.0,0.0,0.0,0.007812457500000258,7.812457500000001,0.0,0.0,7.812457500000001,1007.8124574999999,0.0
2023-01-07 07:00:00+00:00,1007.8124574999999,0.0,0.0,0.0,0.0,0.007812457500000258,7.812457500000001,0.0,0.0,7.812457500000001,1007.8124574999999,0.0
2023-01-07 08:00:00+00:00,1008.3357649999999,0.5233075,0.0,0.0,0.0005192508746103552,0.008335765000000439,8.335765,0.0,0.0,8.335765,1008.3357649999999,0.0
2023-01-07 09:00:00+00:00,1008.3357649999999,0.0,0.0,0.0,0.0,0.008335765000000439,8.335765,0.0,0.0,8.335765,1008.3357649999999,0.0
2023-01-07 10:00:00+00:00,1008.3357649999999,0.0,0.0,0.0,0.0,0.008335765000000439,8.335765,0.0,0.0,8.335765,1008.3357649999999,0.0
2023-01-07 11:00:00+00:00,1008.3357649999999,0.0,0.0,0.0,0.0,0.008335765000000439,8.335765,0.0,0.0,8.335765,1008.3357649999999,0.0
2023-01-07 12:00:00+00:00,1008.3357649999999,0.0,0.0,0.0,0.0,0.008335765000000439,8.335765,0.0,0.0,8.335765,1008.3357649999999,0.0
2023-01-07 13:00:00+00:00,1008.3357649999999,0.0,0.0,0.0,0.0,0.008335765000000439,8.335765,0.0,0.0,8.335765,1008.3357649999999,0.0
2023-01-07 14:00:00+00:00,1008.3357649999999,0.0,0.0,0.0,0.0,0.008335765000000439,8.335765,0.0,0.0,8.335765,1008.3357649999999,0.0
2023-01-07 15:00:00+00:00,1008.3357649999999,0.0,0.0,0.0,0.0,0.008335765000000439,8.335765,0.0,0.0,8.335765,1008.3357649999999,0.0
2023-01-07 16:00:00+00:00,1008.594485,0.25872,0.0,0.0,0.00025658119941818214,0.008594485000000374,8.594485,0.0,0.0,8.594485,1008.594485,0.0
2023-01-07 17:00:00+00:00,1008.594485,0.0,0.0,0.0,0.0,0.008594485000000374,8.594485,0.0,0.0,8.594485,1008.594485,0.0
