symbol,funding_interval_minutes,funding_events_per_day,mean_rate_per_interval,mean_abs_rate_per_interval,std_rate_per_interval,mean_daily_rate,mean_daily_abs_rate,std_daily_rate,max_abs_rate,max_daily_abs_rate,count,positive_count,negative_count,positive_pct,mean_positive,mean_negative,first_date,last_date,max_timestamp,max_rate_value,sharpe_ratio,annual_return
B3USDT,120,12.0,0.0025000000000000005,0.0025000000000000005,3.414915856324525e-19,0.03,0.03,5.46386537011924e-18,0.0025,0.030000000000000002,64,64,0,100.0,0.0025000000000000005,0.0,2025-05-10 18:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 18:00:00+00:00,0.0025,5490618448262626.0,11.570174904772411
BABYUSDT,120,12.0,0.0019182812500000003,0.0027692187500000004,0.002725159296166763,0.023019374999999998,0.033230625,0.03270191155400115,0.016873,0.202476,64,60,4,93.75,0.002500000000000001,-0.0068074999999999984,2025-05-10 18:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-12 16:00:00+00:00,-0.016873,1.01616766179328,8.764091186087363
BADGERUSDT,240,6.0,0.0017856875,0.0072768125,0.011103998975775901,0.010714125000000001,0.043660875,0.06662399385465542,0.049521,0.29712600000000006,32,29,3,90.625,0.004999999999999999,-0.029286000000000003,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-12 00:00:00+00:00,-0.049521,0.6553325982715633,3.987910524227911
BAKEUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
BALUSDT,480,3.0,0.0053985000000000005,0.012101500000000001,0.012621860480927524,0.0161955,0.0363045,0.03786558144278258,0.029828999999999998,0.089487,16,14,2,87.5,0.010000000000000002,-0.026812,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 16:00:00+00:00,-0.029828999999999998,0.958773076147227,6.089064732100891
BANANAS31USDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
BANANAUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
BANDUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
BANKUSDT,240,6.0,-0.009589343750000002,0.01567659375,0.02869864688572569,-0.0575360625,0.09405956250000001,0.17219188131435412,0.106569,0.6394139999999999,32,20,12,62.5,0.0048698,-0.033687916666666665,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 08:00:00+00:00,-0.106569,0.546248532637172,-18.947011491553845
BANUSDT,120,12.0,0.0025000000000000005,0.0025000000000000005,3.414915856324525e-19,0.03,0.03,5.46386537011924e-18,0.0025,0.030000000000000002,64,64,0,100.0,0.0025000000000000005,0.0,2025-05-10 18:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 18:00:00+00:00,0.0025,5490618448262626.0,11.570174904772411
BATUSDT,480,3.0,0.0090151875,0.0092154375,0.003003573720725585,0.027045562500000005,0.027646312500000006,0.009010721162176756,0.01,0.030000000000000002,16,15,1,93.75,0.009723000000000002,-0.001602,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,3.0681575872137383,10.373839237000926
BBUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
BCHPERP,240,6.0,-0.003478624999999999,0.012228625000000002,0.024175431313829286,-0.020871749999999998,0.07337175,0.14505258788297565,0.079255,0.47553000000000006,32,28,4,87.5,0.004999999999999999,-0.062829,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 20:00:00+00:00,-0.079255,0.5058286175438267,-7.335972246655221
BCHUSDT,480,3.0,-0.00628675,0.011895,0.013769077550802014,-0.01886025,0.035684999999999995,0.04130723265240604,0.027811999999999996,0.083436,16,6,10,37.5,0.007477666666666667,-0.0145454,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 16:00:00+00:00,-0.027811999999999996,0.8638922946081559,-6.652995460628198
BEAMUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
BELUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
BERAUSDT,120,12.0,-0.0049221875,0.007773875,0.011458119060680517,-0.05906624999999999,0.0932865,0.1374974287281662,0.046953,0.5634359999999999,64,37,27,57.8125,0.002466324324324324,-0.015047185185185184,2025-05-10 18:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-16 00:00:00+00:00,-0.046953,0.6784599600362589,-19.39870814148007
BICOUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
BIGTIMEUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
BIOUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
BLASTUSDT,480,3.0,-0.027852625,0.032802125,0.04317626730643429,-0.083557875,0.09840637499999999,0.1295288019193029,0.137616,0.41284800000000005,16,4,12,25.0,0.009899,-0.0404365,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-13 16:00:00+00:00,-0.137616,0.7597258180563398,-26.29604574104425
BLURUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
BMTUSDT,240,6.0,-0.001993718749999999,0.008938531249999998,0.013908378034965403,-0.011962312499999997,0.053631187500000004,0.0834502682097924,0.05118399999999999,0.307104,32,24,8,75.0,0.004629875,-0.0218645,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,-0.05118399999999999,0.6426724401313152,-4.272545936344752
BNBPERP,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
BNBUSDT,480,3.0,0.00991775,0.00991775,0.0003268727581185071,0.029753250000000005,0.029753250000000005,0.0009806182743555213,0.01,0.030000000000000002,16,16,0,100.0,0.00991775,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,30.34131708340265,11.469765843083568
BNTUSDT,480,3.0,0.0088536875,0.009896312499999999,0.00458525,0.0265610625,0.029688937500000002,0.013755749999999999,0.01,0.030000000000000002,16,15,1,93.75,0.010000000000000002,-0.008341,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,2.158292895698163,10.178876076597753
BOBAUSDT,480,3.0,0.0013391875000000005,0.0161608125,0.028844021493124587,0.004017562500000001,0.048482437499999996,0.08653206447937378,0.104445,0.31333500000000003,16,14,2,87.5,0.010000000000000002,-0.05928649999999999,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-16 00:00:00+00:00,-0.104445,0.56028291699381,1.4771849655902392
BOMEUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
BRETTUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
BROCCOLIUSDT,240,6.0,0.015051156250000001,0.015051156250000001,0.01326704434378508,0.0903069375,0.0903069375,0.07960226606271048,0.045409,0.27245400000000003,32,32,0,100.0,0.015051156250000001,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 12:00:00+00:00,0.045409,1.1344769686437872,39.02333022598696
BRUSDT,240,6.0,0.006644187500000001,0.006644187500000001,0.004448644733366519,0.03986512500000001,0.03986512500000001,0.02669186840019912,0.023275,0.13965,32,32,0,100.0,0.006644187500000001,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-13 00:00:00+00:00,0.023275,1.4935307038941723,15.659311107891028
BSVUSDT,240,6.0,0.00467384375,0.00473490625,0.0012115333422215487,0.0280430625,0.028409437500000006,0.007269200053329292,0.005,0.030000000000000002,32,31,1,96.875,0.004856129032258062,-0.000977,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.005,3.908193101246194,10.776317971836136
BSWUSDT,240,6.0,0.0034784062500000006,0.00572046875,0.0051010043277983745,0.020870437500000002,0.03432281250000001,0.030606025966790244,0.014922000000000001,0.089532,32,29,3,90.625,0.005075241379310344,-0.011957666666666669,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,-0.014922000000000001,1.1214396974387575,7.914509474707132
BTCPERP,480,3.0,0.0053238750000000005,0.005769875,0.004190233993068486,0.015971625000000003,0.017309625000000002,0.012570701979205456,0.01,0.030000000000000002,16,13,3,81.25,0.006826923076923077,-0.0011893333333333333,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 16:00:00+00:00,0.01,1.3769815741900258,6.002424054581579
BTCUSDT,480,3.0,0.00436375,0.00549675,0.004830631987638886,0.013091250000000002,0.01649025,0.014491895962916654,0.01,0.030000000000000002,16,12,4,75.0,0.006573666666666665,-0.002266,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 08:00:00+00:00,0.01,1.1378945889617853,4.8939795063690505
C98USDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
CAKEUSDT,240,6.0,0.00397065625,0.0049777812500000004,0.003448855776681126,0.023823937500000003,0.029866687500000003,0.020693134660086758,0.012481999999999998,0.07489199999999999,32,30,2,93.75,0.0047725,-0.008057,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 08:00:00+00:00,-0.012481999999999998,1.4433138328533346,9.083888029069055
CARVUSDT,240,6.0,0.0064645625,0.0064645625,0.004021536778457195,0.038787375000000006,0.038787375000000006,0.02412922067074317,0.022668,0.13600800000000002,32,32,0,100.0,0.0064645625,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-13 20:00:00+00:00,0.022668,1.6074856096380246,15.205403832792964
CATIUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
CELOUSDT,480,3.0,0.0088803125,0.0088803125,0.002688214493395198,0.026640937500000003,0.026640937500000003,0.008064643480185596,0.01,0.030000000000000002,16,16,0,100.0,0.0088803125,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,3.3034240838364872,10.210994177249045
CELRUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
CETUSUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
CFXUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
CGPTUSDT,120,12.0,0.0025000000000000005,0.0025000000000000005,3.414915856324525e-19,0.03,0.03,5.46386537011924e-18,0.0025,0.030000000000000002,64,64,0,100.0,0.0025000000000000005,0.0,2025-05-10 18:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 18:00:00+00:00,0.0025,5490618448262626.0,11.570174904772411
CHESSUSDT,240,6.0,0.0049880937499999995,0.0049880937499999995,6.735192090801864e-05,0.029928562500000006,0.029928562500000006,0.00040411152544811164,0.005,0.030000000000000002,32,32,0,100.0,0.0049880937499999995,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,74.06015571273991,11.54109583495826
CHILLGUYUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
CHRUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
CHZUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
CKBUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
CLANKERUSDT,240,6.0,0.00720621875,0.00720621875,0.01196064933433766,0.0432373125,0.0432373125,0.07176389600602598,0.072691,0.43614600000000003,32,32,0,100.0,0.00720621875,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-13 20:00:00+00:00,0.072691,0.6024939406351264,17.09110051580478
CLOUDUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
COMPUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
COOKIEUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
COOKUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
COREUSDT,480,3.0,-0.009465,0.014726,0.018183686072961114,-0.028395,0.04417800000000001,0.05455105821888334,0.049237,0.147711,16,6,10,37.5,0.007014666666666667,-0.0193528,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 08:00:00+00:00,-0.049237,0.8098468011883112,-9.846504905525721
COSUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
COTIUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
COWUSDT,120,12.0,0.0025000000000000005,0.0025000000000000005,3.414915856324525e-19,0.03,0.03,5.46386537011924e-18,0.0025,0.030000000000000002,64,64,0,100.0,0.0025000000000000005,0.0,2025-05-10 18:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 18:00:00+00:00,0.0025,5490618448262626.0,11.570174904772411
CPOOLUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
CROUSDT,480,3.0,0.00908525,0.00966475,0.003659,0.027255750000000006,0.028994250000000003,0.010977,0.01,0.030000000000000002,16,15,1,93.75,0.010000000000000002,-0.004636,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,2.6413637605903255,10.458525809869212
CRVPERP,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
CRVUSDT,480,3.0,0.0097980625,0.0097980625,0.0008077500000000002,0.029394187500000002,0.029394187500000002,0.002423250000000001,0.01,0.030000000000000002,16,16,0,100.0,0.0097980625,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,12.130068090374493,11.32381483049949
CTCUSDT,240,6.0,0.00410034375,0.00527465625,0.003598756815896245,0.0246020625,0.03164793750000001,0.021592540895377467,0.011942000000000001,0.071652,32,30,2,93.75,0.004999999999999999,-0.0093945,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 12:00:00+00:00,-0.011942000000000001,1.4656884362680633,9.394068483456053
CTKUSDT,240,6.0,-0.0022120312499999996,0.010060656250000001,0.017536613068155942,-0.013272187499999998,0.0603639375,0.10521967840893565,0.06580699999999999,0.3948419999999999,32,26,6,81.25,0.004829923076923077,-0.03272716666666667,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-13 04:00:00+00:00,-0.06580699999999999,0.5736943736455449,-4.7291882146966895
CTSIUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
CVCUSDT,480,3.0,-0.021524500000000002,0.03527449999999999,0.09178868639362187,-0.0645735,0.1058235,0.27536605918086565,0.360489,1.081467,16,11,5,68.75,0.01,-0.0908784,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 16:00:00+00:00,-0.360489,0.38430117464292546,-21.003718596730824
CVXUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
CYBERUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
DARKUSDT,240,6.0,0.007875781250000002,0.007875781250000002,0.008253145233238503,0.0472546875,0.0472546875,0.04951887139943102,0.045694000000000005,0.274164,32,32,0,100.0,0.007875781250000002,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-13 20:00:00+00:00,0.045694000000000005,0.9542763428276148,18.819918361063426
DASHUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
DATAUSDT,480,3.0,0.005489375,0.010760625000000001,0.011261404210103347,0.016468125000000004,0.032281875,0.033784212630310034,0.031855,0.09556500000000001,16,13,3,81.25,0.010000000000000002,-0.014056666666666667,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 16:00:00+00:00,-0.031855,0.9555313706212533,6.194667257272446
DBRUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
DEEPUSDT,480,3.0,-0.0789174375,0.0789174375,0.0466486982783282,-0.23675231249999998,0.23675231249999998,0.13994609483498457,0.164839,0.49451700000000004,16,0,16,0.0,0.0,-0.0789174375,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-13 00:00:00+00:00,-0.164839,1.691739328483321,-57.9020230882288
DEGENUSDT,240,6.0,0.00275334375,0.0075060937500000015,0.014469491686034371,0.016520062500000002,0.0450365625,0.08681695011620622,0.076044,0.456264,32,31,1,96.875,0.005295193548387095,-0.076044,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-12 16:00:00+00:00,-0.076044,0.5187531056978812,6.214797367167257
DENTUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
DEXEUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
DGBUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
DODOUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
DOGEPERP,480,3.0,0.0069745625,0.0081341875,0.005016344352464253,0.020923687500000003,0.024402562500000002,0.015049033057392759,0.01,0.030000000000000002,16,14,2,87.5,0.00863357142857143,-0.0046385,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,1.6215369058553812,7.935481664015942
DOGEUSDT,480,3.0,0.007623125,0.00898275,0.005198428902081859,0.022869375,0.02694825,0.015595286706245578,0.01,0.030000000000000002,16,14,2,87.5,0.00948907142857143,-0.005438500000000001,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,1.7279740031459507,8.70457279693131
DOGSUSDT,240,6.0,0.004987187499999999,0.004987187499999999,7.24784450716212e-05,0.029923125000000005,0.029923125000000005,0.00043487067042972775,0.005,0.030000000000000002,32,32,0,100.0,0.004987187499999999,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,68.80925073753711,11.538882777016003
DOGUSDT,480,3.0,0.028875,0.028875,0.02875861776001529,0.08662500000000001,0.08662500000000001,0.08627585328004586,0.10107000000000001,0.30321000000000004,16,16,0,100.0,0.028875,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 08:00:00+00:00,0.10107000000000001,1.004046864872154,37.16911340852975
DOODUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
DOTPERP,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
DOTUSDT,480,3.0,0.009108687500000002,0.009108687500000002,0.0020419681263836287,0.027326062499999998,0.027326062499999998,0.0061259043791508875,0.01,0.030000000000000002,16,16,0,100.0,0.009108687500000002,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,4.4607393143455605,10.48686985658387
