timestamp,portfolio_value,funding_pnl,trading_pnl_realized,trading_pnl_unrealized,trading_pnl_total,trading_costs,period_return,cumulative_return,num_active_positions,cum_funding_pnl,cum_trading_pnl,cum_trading_costs,peak,drawdown
2024-01-01 00:00:00+00:00,999.5978366666667,0.4978366666666667,0.0,0.0,0.0,-0.8999999999999999,-0.00040216333333330565,-0.00040216333333331633,3,0.4978366666666667,0.0,-0.8999999999999999,999.5978366666667,0.0
2024-01-01 01:00:00+00:00,998.716532238396,0.0,0.0,-0.8813044282706781,-0.8813044282706781,0.0,-0.0008816589991926804,-0.0012834677616040402,3,0.4978366666666667,-0.8813044282706781,-0.8999999999999999,999.5978366666667,-0.0008816589991926883
2024-01-01 02:00:00+00:00,1000.4957879395539,0.0,0.0,0.8979512728872363,0.8979512728872363,0.0,0.0017815422532059255,0.0004957879395539599,3,0.4978366666666667,0.8979512728872363,-0.8999999999999999,1000.4957879395539,0.0
2024-01-01 03:00:00+00:00,1002.0410038542349,0.0,0.0,2.443167187568214,2.443167187568214,0.0,0.0015444501949011258,0.0020410038542348907,3,0.4978366666666667,2.443167187568214,-0.8999999999999999,1002.0410038542349,0.0
2024-01-01 04:00:00+00:00,1002.5557440390257,0.0,0.0,2.9579073723590876,2.9579073723590876,0.0,0.000513691737973776,0.002555744039025809,3,0.4978366666666667,2.9579073723590876,-0.8999999999999999,1002.5557440390257,0.0
2024-01-01 05:00:00+00:00,1002.9271618038517,0.0,0.0,3.329325137184985,3.329325137184985,0.0,0.00037047093593978175,0.0029271618038517744,3,0.4978366666666667,3.329325137184985,-0.8999999999999999,1002.9271618038517,0.0
2024-01-01 06:00:00+00:00,1002.40503213608,0.0,0.0,2.807195469413306,2.807195469413306,0.0,-0.000520605770445659,0.0024050321360800098,3,0.4978366666666667,2.807195469413306,-0.8999999999999999,1002.9271618038517,-0.0005206057704456513
2024-01-01 07:00:00+00:00,1002.1577420976781,0.0,0.0,2.55990543101141,2.55990543101141,0.0,-0.0002466967248506702,0.0021577420976781614,3,0.4978366666666667,2.55990543101141,-0.8999999999999999,1002.9271618038517,-0.0007671740635578554
2024-01-01 08:00:00+00:00,1001.8391120029574,0.3681066666666667,0.0,1.8731686696240353,1.8731686696240353,0.0,-0.0003179440534518685,0.0018391120029574992,3,0.8659433333333334,1.8731686696240353,-0.8999999999999999,1002.9271618038517,-0.0010848741985782198
2024-01-01 09:00:00+00:00,1001.5335990673241,0.0,0.0,1.5676557339906856,1.5676557339906856,0.0,-0.00030495209457592765,0.0015335990673239763,3,0.8659433333333334,1.5676557339906856,-0.8999999999999999,1002.9271618038517,-0.0013894954584949242
2024-01-01 10:00:00+00:00,1000.979906785079,0.0,0.0,1.013963451745719,1.013963451745719,0.0,-0.000552844440526723,0.0009799067850790877,3,0.8659433333333334,1.013963451745719,-0.8999999999999999,1002.9271618038517,-0.001941571724182229
2024-01-01 11:00:00+00:00,1001.3664361486703,0.0,0.0,1.40049281533702,1.40049281533702,0.0,0.0003861509716340805,0.0013664361486702692,3,0.8659433333333334,1.40049281533702,-0.8999999999999999,1002.9271618038517,-0.0015561704923558808
2024-01-01 12:00:00+00:00,1001.1131867609944,0.0,0.0,1.1472434276610404,1.1472434276610404,0.0,-0.00025290381076681356,0.0011131867609943669,3,0.8659433333333334,1.1472434276610404,-0.8999999999999999,1002.9271618038517,-0.0018086807416749576
2024-01-01 13:00:00+00:00,1000.7598523152898,0.0,0.0,0.7939089819563507,0.7939089819563507,0.0,-0.0003529415558372051,0.0007598523152898551,3,0.8659433333333334,0.7939089819563507,-0.8999999999999999,1002.9271618038517,-0.002160983938917219
2024-01-01 14:00:00+00:00,1001.5220012942276,0.0,0.0,1.5560579608942828,1.5560579608942828,0.0,0.000761570297983738,0.0015220012942276373,3,0.8659433333333334,1.5560579608942828,-0.8999999999999999,1002.9271618038517,-0.001401059382115867
2024-01-01 15:00:00+00:00,1000.4436466511839,0.0,0.0,0.4777033178506106,0.4777033178506106,0.0,-0.0010767158800806254,0.00044364665118390434,3,0.8659433333333334,0.4777033178506106,-0.8999999999999999,1002.9271618038517,-0.002476266719310876
2024-01-01 16:00:00+00:00,1001.3295827191065,0.6023233333333333,0.0,0.7613160524398066,0.7613160524398066,0.0,0.0008855431996475094,0.0013295827191064369,3,1.4682666666666666,0.7613160524398066,-0.8999999999999999,1002.9271618038517,-0.00159291636081712
2024-01-01 17:00:00+00:00,1000.6787734616126,0.0,0.0,0.11050679494602483,0.11050679494602483,0.0,-0.0006499451017182301,0.0006787734616127139,3,1.4682666666666666,0.11050679494602483,-0.8999999999999999,1002.9271618038517,-0.002241826154349195
2024-01-01 18:00:00+00:00,1000.6040207074844,0.0,0.0,0.03575404081775624,0.03575404081775624,0.0,-7.47020483602423e-05,0.0006040207074844428,3,1.4682666666666666,0.03575404081775624,-0.8999999999999999,1002.9271618038517,-0.002316360733703655
2024-01-01 19:00:00+00:00,999.2179924306209,0.0,0.0,-1.3502742360457707,-1.3502742360457707,0.0,-0.0013851915924578684,-0.0007820075693790729,3,1.4682666666666666,-1.3502742360457707,-0.8999999999999999,1002.9271618038517,-0.00369834372274805
2024-01-01 20:00:00+00:00,999.5251128401352,0.0,0.0,-1.043153826531484,-1.043153826531484,0.0,0.00030736076796133993,-0.0004748871598647675,3,1.4682666666666666,-1.043153826531484,-0.8999999999999999,1002.9271618038517,-0.0033921196805535283
2024-01-01 21:00:00+00:00,999.0754302814977,0.0,0.0,-1.4928363851689164,-1.4928363851689164,0.0,-0.00044989620857027735,-0.0009245697185022994,3,1.4682666666666666,-1.4928363851689164,-0.8999999999999999,1002.9271618038517,-0.003840489787340458
2024-01-01 22:00:00+00:00,999.3403120290213,0.0,0.0,-1.2279546376452983,-1.2279546376452983,0.0,0.0002651268758044889,-0.0006596879709787062,3,1.4682666666666666,-1.2279546376452983,-0.8999999999999999,1002.9271618038517,-0.0035763811285947594
2024-01-01 23:00:00+00:00,998.8214849888327,0.0,0.0,-1.7467816778339735,-1.7467816778339735,0.0,-0.0005191695300825749,-0.0011785150111672804,3,1.4682666666666666,-1.7467816778339735,-0.8999999999999999,1002.9271618038517,-0.0040936939105673505
2024-01-02 00:00:00+00:00,998.0925460670047,0.7362,0.0,-3.2119205996619478,-3.2119205996619478,0.0,-0.0007297990009056399,-0.0019074539329952955,3,2.204466666666667,-3.2119205996619478,-0.8999999999999999,1002.9271618038517,-0.004820505337747096
2024-01-02 01:00:00+00:00,999.0085623271561,0.0,0.0,-2.295904339510525,-2.295904339510525,0.0,0.0009177668581545895,-0.0009914376728438201,3,2.204466666666667,-2.295904339510525,-0.8999999999999999,1002.9271618038517,-0.0039071625796310554
2024-01-02 02:00:00+00:00,999.2965664231756,0.0,0.0,-2.0079002434911386,-2.0079002434911386,0.0,0.0002882899175042919,-0.0007034335768244526,3,2.204466666666667,-2.0079002434911386,-0.8999999999999999,1002.9271618038517,-0.0036199990577044493
2024-01-02 03:00:00+00:00,999.2488745070981,0.0,0.0,-2.055592159568599,-2.055592159568599,0.0,-4.772548778808616e-05,-0.0007511254929019051,3,2.204466666666667,-2.055592159568599,-0.8999999999999999,1002.9271618038517,-0.003667551779271705
2024-01-02 04:00:00+00:00,998.8767972420088,0.0,0.0,-2.4276694246578705,-2.4276694246578705,0.0,-0.00037235695188830853,-0.0011232027579911597,3,2.204466666666667,-2.4276694246578705,-0.8999999999999999,1002.9271618038517,-0.00403854309275858
