symbol,fundingRate,fundingRateTimestamp
PHBUSDT,0.0001,2023-05-18 08:00:00+0000
PHBUSDT,0.0001,2023-05-18 16:00:00+0000
PHBUSDT,0.0001,2023-05-19 00:00:00+0000
PHBUSDT,0.0001,2023-05-19 08:00:00+0000
PHBUSDT,0.0001,2023-05-19 16:00:00+0000
PHBUSDT,0.0001,2023-05-20 00:00:00+0000
PHBUSDT,0.0001,2023-05-20 08:00:00+0000
PHBUSDT,0.0001,2023-05-20 16:00:00+0000
PHBUSDT,0.0001,2023-05-21 00:00:00+0000
PHBUSDT,0.0001,2023-05-21 08:00:00+0000
PHBUSDT,0.0001,2023-05-21 16:00:00+0000
PHBUSDT,0.0001,2023-05-22 00:00:00+0000
PHBUSDT,0.0001,2023-05-22 08:00:00+0000
PHBUSDT,0.0001,2023-05-22 16:00:00+0000
PHBUSDT,0.0001,2023-05-23 00:00:00+0000
PHBUSDT,0.0001,2023-05-23 08:00:00+0000
PHBUSDT,0.0001,2023-05-23 16:00:00+0000
PHBUSDT,0.0001,2023-05-24 00:00:00+0000
PHBUSDT,0.0001,2023-05-24 08:00:00+0000
PHBUSDT,0.0001,2023-05-24 16:00:00+0000
PHBUSDT,0.0001,2023-05-25 00:00:00+0000
PHBUSDT,0.0001,2023-05-25 08:00:00+0000
PHBUSDT,0.0001,2023-05-25 16:00:00+0000
PHBUSDT,0.0001,2023-05-26 00:00:00+0000
PHBUSDT,0.0001,2023-05-26 08:00:00+0000
PHBUSDT,0.0001,2023-05-26 16:00:00+0000
PHBUSDT,0.0001,2023-05-27 00:00:00+0000
PHBUSDT,0.0001,2023-05-27 08:00:00+0000
PHBUSDT,0.0001,2023-05-27 16:00:00+0000
PHBUSDT,0.0001,2023-05-28 00:00:00+0000
PHBUSDT,0.0001,2023-05-28 08:00:00+0000
PHBUSDT,0.0001,2023-05-28 16:00:00+0000
PHBUSDT,0.0001,2023-05-29 00:00:00+0000
PHBUSDT,0.0001,2023-05-29 08:00:00+0000
PHBUSDT,0.0001,2023-05-29 16:00:00+0000
PHBUSDT,0.0001,2023-05-30 00:00:00+0000
PHBUSDT,0.0001,2023-05-30 08:00:00+0000
PHBUSDT,0.0001,2023-05-30 16:00:00+0000
PHBUSDT,0.0001,2023-05-31 00:00:00+0000
PHBUSDT,0.0001,2023-05-31 08:00:00+0000
PHBUSDT,0.0001,2023-05-31 16:00:00+0000
PHBUSDT,0.0001,2023-06-01 00:00:00+0000
PHBUSDT,0.0001,2023-06-01 08:00:00+0000
PHBUSDT,0.0001,2023-06-01 16:00:00+0000
PHBUSDT,0.0001,2023-06-02 00:00:00+0000
PHBUSDT,0.0001,2023-06-02 08:00:00+0000
PHBUSDT,0.0001,2023-06-02 16:00:00+0000
PHBUSDT,0.0001,2023-06-03 00:00:00+0000
PHBUSDT,0.0001,2023-06-03 08:00:00+0000
PHBUSDT,0.0001,2023-06-03 16:00:00+0000
PHBUSDT,0.0001,2023-06-04 00:00:00+0000
PHBUSDT,0.0001,2023-06-04 08:00:00+0000
PHBUSDT,0.0001,2023-06-04 16:00:00+0000
